overall size rank	monthly unique devices	mobile unique devices	monthly pageviews	mobile web pageviews	mobile app pageviews	unique devices per editor	monthly editors	majority mobile editors	monthly active editors	monthly active administrators	monthly new active editors	second month new editor retention	bot edits	monthly nonbot edits	mobile edits	visual edits	anonymous edits	revert rate	edits Gini coefficient	content pages	all time content edits	all time edits per content page	script direction	database code	project code	language code	language name	domain name	wiki name
474	3622.1667	0.5112	17079.0833	0.3175	0.0000	148.3481	24.4167	0.1267	13.4167	2.1667	1.9167	0.0000	0.0011	690.3333	0.0496	0.0396	0.0170	0.0059	0.8162	2721	25541	9.3866	left-to-right	hawiktionary	wiktionary	ha	Hausa	ha.wiktionary.org	Hausa Wiktionary
475	15325.8333	0.3537	40646.8333	0.3116	0.0008	1671.9091	9.1667	0.1961	3.1667	1.0000	0.3333	0.2857	0.0322	242.9167	0.1026	0.0998	0.0165	0.0069	0.9228	1674	16463	9.8345	left-to-right	niawiki	wikipedia	nia	Nias	nia.wikipedia.org	Nias Wikipedia
476	36328.1667	0.6176	74535.5000	0.5124	0.0000	5189.7381	7.0000	0.1500	1.3333	0.5833	0.1667	0.0000	0.0000	37.8333	0.0991	0.0066	0.3458	0.4515	0.7657	4164	29841	7.1664	left-to-right	bswikiquote	wikiquote	bs	Bosnian	bs.wikiquote.org	Bosnian Wikiquote
477	47927.2500	0.3358	95582.8333	0.2460	0.0003	5990.9062	8.0000	0.0857	1.0000	0.5000	0.4167	0.0000	0.0227	50.3333	0.1109	0.2401	0.0480	0.1109	0.7277	1066	15737	14.7627	left-to-right	gcrwiki	wikipedia	gcr	Guianan Creole	gcr.wikipedia.org	Guianan Creole Wikipedia
478	44166.3333	0.5879	132591.5833	0.3087	0.0016	4076.8923	10.8333	0.1205	1.0833	0.9167	0.2500	1.0000	0.5955	46.0833	0.1121	0.1103	0.1338	0.0506	0.7404	2777	30165	10.8624	left-to-right	bxrwiki	wikipedia	bxr	Russia Buriat	bxr.wikipedia.org	Buryat Wikipedia
479	24623.0000	0.3595	78670.0000	0.3424	0.0000	3319.9551	7.4167	0.0698	1.9167	1.8333	0.0833	0.0000	0.0019	1941.5833	0.0008	0.0001	0.0016	0.0013	0.9729	59275	139432	2.3523	left-to-right	astwiktionary	wiktionary	ast	Asturian	ast.wiktionary.org	Asturian Wiktionary
480	33085.3333	0.6707	67632.0000	0.6509	0.0000	5838.5882	5.6667	0.0303	1.4167	0.5833	0.1667	0.0000	0.1380	278.9167	0.0185	0.0120	0.0203	0.0149	0.9204	7138	18073	2.5319	left-to-right	yuewiktionary	wiktionary	yue	Cantonese	yue.wiktionary.org	Cantonese Wiktionary
481	31224.8333	0.6561	72775.6667	0.4522	0.0021	3345.5179	9.3333	0.2278	1.5000	1.0833	0.6667	0.0000	0.1021	108.5000	0.0676	0.0438	0.0492	0.0315	0.8716	2453	20723	8.4480	left-to-right	awawiki	wikipedia	awa	Awadhi	awa.wikipedia.org	Awadhi Wikipedia
482	11231.7500	0.3969	28526.5833	0.2503	0.0005	1123.1750	10.0000	0.0690	4.1667	0.6667	0.2500	1.0000	0.0118	293.8333	0.0105	0.0102	0.0295	0.0088	0.7824	1238	33863	27.3530	left-to-right	guwwiki	wikipedia	guw	Gun	guw.wikipedia.org	Gun Wikipedia
483	43107.6667	0.6080	103029.8333	0.5246	0.0000	3567.5310	12.0833	0.1263	1.0833	0.9167	0.0833	0.0476	0.0070	82.6667	0.0837	0.3054	0.2611	0.0998	0.8067	1930	30665	15.8886	left-to-right	viwikivoyage	wikivoyage	vi	Vietnamese	vi.wikivoyage.org	Vietnamese Wikivoyage
484	35002.0000	0.5100	102520.5000	0.3248	0.0022	2709.8323	12.9167	0.1852	1.3333	2.5833	0.5000	0.0000	0.2184	102.5833	0.1121	0.0902	0.3989	0.0341	0.8348	3049	30737	10.0810	right-to-left	dvwiki	wikipedia	dv	Divehi	dv.wikipedia.org	Divehi Wikipedia
485	6270.0000	0.6448	18594.2500	0.4083	0.0000	476.2025	13.1667	0.2000	7.4167	1.0000	0.1667	0.2759	0.0000	530.0000	0.3090	0.0252	0.0008	0.0075	0.8630	660	12375	18.7500	left-to-right	aswikiquote	wikiquote	as	Assamese	as.wikiquote.org	Assamese Wikiquote
486	34316.9167	0.5324	74127.4167	0.4760	0.0000	4037.2843	8.5000	0.1594	1.3333	0.8333	0.1667	0.0000	0.0028	360.3333	0.0194	0.0005	0.0194	0.0095	0.9623	2969	61469	20.7036	left-to-right	ltwikiquote	wikiquote	lt	Lithuanian	lt.wikiquote.org	Lithuanian Wikiquote
487	42163.9167	0.4167	102590.6667	0.3948	0.0011	4728.6636	8.9167	0.1149	1.0833	1.5833	0.4167	0.0000	0.0367	56.9167	0.0922	0.2108	0.2020	0.1391	0.7433	1361	14199	10.4328	left-to-right	tetwiki	wikipedia	tet	Tetum	tet.wikipedia.org	Tetum Wikipedia
488	54670.7500	0.3462	119537.2500	0.2763	0.0035	6626.7576	8.2500	0.0789	0.8333	1.6667	0.3333	0.0000	0.3587	57.5000	0.1159	0.0783	0.2116	0.1348	0.8066	2964	76002	25.6417	left-to-right	kshwiki	wikipedia	ksh	Colognian	ksh.wikipedia.org	Colognian Wikipedia
489	30328.4167	0.4862	85465.4167	0.3993	0.0000	1885.7047	16.0833	0.0205	1.5000	3.9167	0.0000	0.0000	0.2086	116.6667	0.0393	0.0893	0.0543	0.0221	0.8712	3914	63959	16.3411	left-to-right	cawikiquote	wikiquote	ca	Catalan	ca.wikiquote.org	Catalan Wikiquote
490	19415.0000	0.4264	64109.2500	0.2509	0.0099	1700.5839	11.4167	0.1651	2.3333	2.1667	1.3333	0.0000	0.0283	134.6667	0.4889	0.0625	0.2407	0.0755	0.8329	401	10497	26.1771	left-to-right	iuwiki	wikipedia	iu	Inuktitut	iu.wikipedia.org	Inuktitut Wikipedia
491	36078.0000	0.6958	100020.2500	0.7055	0.0000	12369.6000	2.9167	0.0000	1.2500	0.2500	0.1667	0.0000	0.0000	47.8333	0.0749	0.0000	0.0854	0.0209	0.7904	9407	39662	4.2162	left-to-right	hrwikisource	wikisource	hr	Croatian	hr.wikisource.org	Croatian Wikisource
492	25490.0833	0.5000	80653.3333	0.3106	0.0075	2282.6940	11.1667	0.1596	1.7500	1.3333	0.2500	0.5000	0.0329	110.3333	0.1171	0.1820	0.1730	0.0431	0.8579	1218	20109	16.5099	left-to-right	cuwiki	wikipedia	cu	Church Slavic	cu.wikipedia.org	Church Slavic Wikipedia
493	59245.7500	0.3697	142520.7500	0.2603	0.0009	4616.5519	12.8333	0.1068	0.7500	1.3333	0.0833	0.0000	0.1536	48.6667	0.0908	0.0479	0.1935	0.0616	0.7270	3377	31315	9.2730	left-to-right	dsbwiki	wikipedia	dsb	Lower Sorbian	dsb.wikipedia.org	Lower Sorbian Wikipedia
494	29559.1667	0.6818	147559.4167	0.3788	0.0000	1627.1101	18.1667	0.2031	1.5000	1.9167	0.5000	0.0000	0.6130	107.2500	0.3092	0.0194	0.1562	0.1002	0.7771	9245	32782	3.5459	right-to-left	arwikinews	wikinews	ar	Arabic	ar.wikinews.org	Arabic Wikinews
495	37145.0833	0.3573	90604.6667	0.2234	0.0006	4052.1909	9.1667	0.0972	1.1667	1.5000	0.5000	0.0000	0.0275	174.0000	0.0254	0.0220	0.4205	0.1269	0.8855	1805	15888	8.8022	left-to-right	xalwiki	wikipedia	xal	Kalmyk	xal.wikipedia.org	Kalmyk Wikipedia
496	33309.8333	0.4345	81716.8333	0.3225	0.0014	4120.8041	8.0833	0.1410	1.2500	2.3333	0.4167	0.0000	0.0524	55.7500	0.1241	0.1106	0.1106	0.0329	0.7792	755	7794	10.3232	left-to-right	tswiki	wikipedia	ts	Tsonga	ts.wikipedia.org	Tsonga Wikipedia
497	38058.9167	0.3961	86309.0000	0.2666	0.0002	5373.0235	7.0833	0.0984	1.0833	0.8333	0.2500	0.0000	0.0882	135.3333	0.0308	0.0105	0.0357	0.0179	0.8949	1710	16768	9.8058	left-to-right	kbpwiki	wikipedia	kbp	Kabiye	kbp.wikipedia.org	Kabiyè Wikipedia
498	11618.8333	0.3926	73114.5000	0.2245	0.0000	1422.7143	8.1667	0.0426	3.5000	1.2500	0.0000	0.0000	0.0447	277.5833	0.0609	0.0024	0.0090	0.0066	0.9299	8409	35797	4.2570	left-to-right	cswikinews	wikinews	cs	Czech	cs.wikinews.org	Czech Wikinews
499	21172.9167	0.3991	60078.6667	0.2510	0.0006	2761.6848	7.6667	0.1207	1.9167	2.0833	0.1667	0.0000	0.1723	72.8333	0.1533	0.0366	0.1682	0.0355	0.8331	2013	13865	6.8877	left-to-right	towiki	wikipedia	to	Tongan	to.wikipedia.org	Tongan Wikipedia
500	27052.7500	0.2976	62674.0833	0.2248	0.0021	3151.7767	8.5833	0.1714	1.5000	1.9167	0.2500	0.3000	0.0159	165.3333	0.2661	0.2782	0.4728	0.0302	0.9018	811	12129	14.9556	left-to-right	rmywiki	wikipedia	rmy	Vlax Romani	rmy.wikipedia.org	Romani Wikipedia
501	40089.1667	0.6855	91446.0833	0.6404	0.0000	6681.5278	6.0000	0.2222	1.0000	0.9167	0.0000	0.0000	0.0040	41.9167	0.2147	0.0060	0.1889	0.1769	0.7845	1841	19088	10.3683	left-to-right	elwikiquote	wikiquote	el	Greek	el.wikiquote.org	Greek Wikiquote
502	26354.6667	0.7615	54543.3333	0.6824	0.0000	2849.1532	9.2500	0.1642	1.5000	1.1667	0.3333	0.0000	0.0049	187.5000	0.0373	0.0116	0.0320	0.0138	0.9238	707	9072	12.8317	left-to-right	hiwikiquote	wikiquote	hi	Hindi	hi.wikiquote.org	Hindi Wikiquote
503	27770.9167	0.4050	65114.7500	0.3823	0.0000	1683.0859	16.5000	0.0071	1.4167	4.1667	0.0833	0.0000	0.0037	66.5833	0.0701	0.0038	0.0914	0.0238	0.7600	1191	33430	28.0688	left-to-right	svwikibooks	wikibooks	sv	Swedish	sv.wikibooks.org	Swedish Wikibooks
504	18640.0000	0.3981	55026.3333	0.3304	0.0022	1532.0548	12.1667	0.1414	2.0833	3.0000	0.7500	0.0000	0.0304	66.4167	0.1619	0.3162	0.1543	0.0414	0.7660	947	8068	8.5195	left-to-right	stwiki	wikipedia	st	Southern Sotho	st.wikipedia.org	Southern Sotho Wikipedia
505	28978.6667	0.4502	76677.0833	0.2802	0.0007	3311.8476	8.7500	0.0959	1.3333	2.1667	0.3333	0.0000	0.1019	35.2500	0.1229	0.0804	0.2577	0.1560	0.7399	1453	11409	7.8520	left-to-right	biwiki	wikipedia	bi	Bislama	bi.wikipedia.org	Bislama Wikipedia
506	7130.2500	0.3397	20544.6667	0.2243	0.0019	562.9145	12.6667	0.0762	5.2500	2.4167	1.6667	0.0000	0.0187	525.5833	0.0157	0.0057	0.1760	0.0121	0.8910	1102	21987	19.9519	left-to-right	pcmwiki	wikipedia	pcm	Nigerian Pidgin	pcm.wikipedia.org	Nigerian Pidgin Wikipedia
507	55970.6667	0.6391	136208.3333	0.5998	0.0000	12211.7818	4.5833	0.1500	0.6667	0.9167	0.0000	0.0000	0.0039	21.5000	0.2403	0.0620	0.3915	0.1085	0.7183	10112	91111	9.0102	left-to-right	sqwiktionary	wiktionary	sq	Albanian	sq.wiktionary.org	Albanian Wiktionary
508	29508.6667	0.3965	71577.1667	0.2692	0.0041	3767.0638	7.8333	0.1642	1.2500	1.3333	0.3333	0.0000	0.0265	110.2500	0.0529	0.0272	0.0650	0.0469	0.8662	1692	19830	11.7199	left-to-right	wowiki	wikipedia	wo	Wolof	wo.wikipedia.org	Wolof Wikipedia
509	33829.3333	0.7668	96037.6667	0.6424	0.0000	7659.4717	4.4167	0.1724	1.0833	0.4167	0.0833	0.0000	0.0028	29.7500	0.1429	0.0224	0.1457	0.0140	0.7706	26631	30014	1.1270	right-to-left	urwiktionary	wiktionary	ur	Urdu	ur.wiktionary.org	Urdu Wiktionary
510	24002.6667	0.7189	65999.5000	0.5697	0.0000	3165.1868	7.5833	0.1613	1.5000	0.4167	0.3333	0.0000	0.0099	75.0833	0.0622	0.0011	0.0455	0.0311	0.8578	2200	32143	14.6105	left-to-right	hywikiquote	wikiquote	hy	Armenian	hy.wikiquote.org	Armenian Wikiquote
511	20466.5000	0.4583	53670.8333	0.3983	0.0000	3032.0741	6.7500	0.0000	1.7500	2.9167	0.1667	0.0000	0.0073	79.0000	0.0011	0.0000	0.0338	0.0169	0.8887	3467	50188	14.4759	left-to-right	dawikisource	wikisource	da	Danish	da.wikisource.org	Danish Wikisource
512	26775.4167	0.5357	52484.4167	0.4841	0.0000	3278.6224	8.1667	0.2222	1.3333	0.6667	0.5833	0.0000	0.0000	45.5833	0.2212	0.0293	0.1481	0.0274	0.7825	2149	18277	8.5049	left-to-right	hrwikiquote	wikiquote	hr	Croatian	hr.wikiquote.org	Croatian Wikiquote
513	38738.6667	0.3166	80303.5833	0.2412	0.0007	5223.1910	7.4167	0.1268	0.9167	1.4167	0.1667	0.0000	0.0240	33.9167	0.0811	0.1572	0.1818	0.0565	0.7035	915	11136	12.1705	left-to-right	pihwiki	wikipedia	pih	Norfuk-Pitkern	pih.wikipedia.org	Norfuk / Pitkern Wikipedia
514	10920.1667	0.3768	38133.0000	0.2157	0.0045	799.0366	13.6667	0.1832	3.2500	3.5833	1.8333	0.0000	0.0643	133.5000	0.2940	0.0974	0.1729	0.2203	0.7895	12	5711	475.9167	left-to-right	crwiki	wikipedia	cr	Cree	cr.wikipedia.org	Cree Wikipedia
515	12877.8333	0.5192	42024.1667	0.3654	0.0000	3219.4583	4.0000	0.0500	2.7500	1.5000	0.0000	0.0000	0.0000	3141.0833	0.0390	0.0000	0.0007	0.0014	0.9148	5970	79262	13.2767	left-to-right	cywikisource	wikisource	cy	Welsh	cy.wikisource.org	Welsh Wikisource
516	25984.0833	0.8203	55300.4167	0.6838	0.0000	5284.8983	4.9167	0.1026	1.3333	0.5833	0.1667	0.0000	0.0027	60.5000	0.0275	0.0055	0.0275	0.0358	0.8797	979	27185	27.7681	left-to-right	tawikiquote	wikiquote	ta	Tamil	ta.wikiquote.org	Tamil Wikiquote
517	21682.0833	0.4969	67928.0833	0.2996	0.0015	2302.5221	9.4167	0.1250	1.5833	1.1667	0.3333	0.0000	0.0718	159.4167	0.2875	0.3549	0.2227	0.0596	0.8952	1635	13990	8.5566	left-to-right	kbdwiki	wikipedia	kbd	Kabardian	kbd.wikipedia.org	Kabardian Wikipedia
518	20572.0000	0.4279	96067.5000	0.1968	0.0000	1394.7119	14.7500	0.0294	1.6667	3.6667	0.2500	0.0000	0.1836	190.0833	0.0083	0.0018	0.0552	0.0745	0.9108	4733	75853	16.0264	left-to-right	nlwikinews	wikinews	nl	Dutch	nl.wikinews.org	Dutch Wikinews
519	45101.9167	0.3697	97534.9167	0.2697	0.0029	4261.5984	10.5833	0.0577	0.7500	2.2500	0.1667	0.0000	0.0338	42.8333	0.0603	0.1109	0.2432	0.0973	0.7057	2009	21457	10.6804	left-to-right	pdcwiki	wikipedia	pdc	Pennsylvania German	pdc.wikipedia.org	Pennsylvania German Wikipedia
520	19032.4167	0.3025	43290.3333	0.2484	0.0011	2134.4766	8.9167	0.1000	1.7500	1.0000	0.4167	0.0909	0.0000	52.6667	0.0237	0.0680	0.0538	0.0316	0.7888	2014	12729	6.3203	left-to-right	atjwiki	wikipedia	atj	Atikamekw	atj.wikipedia.org	Atikamekw Wikipedia
521	15139.3333	0.4002	39764.7500	0.3418	0.0000	2064.4545	7.3333	0.0488	2.1667	0.2500	0.0000	0.3333	0.1110	135.5000	0.0092	0.0086	0.0154	0.0062	0.8762	22101	72988	3.3025	left-to-right	zh_min_nanwiktionary	wiktionary	nan	Minnan	zh-min-nan.wiktionary.org	Min Nan Wiktionary
522	39304.9167	0.1748	74133.0000	0.1690	0.0003	7486.6508	5.2500	0.1364	0.8333	1.5000	0.3333	0.0000	0.0137	24.0833	0.0692	0.3287	0.1661	0.0934	0.7123	1121	8177	7.2944	left-to-right	srnwiki	wikipedia	srn	Sranan Tongo	srn.wikipedia.org	Sranan Tongo Wikipedia
523	31237.5000	0.3719	75405.1667	0.2977	0.0032	4358.7209	7.1667	0.0204	1.0000	1.5833	0.1667	0.0000	0.1023	45.3333	0.0276	0.0460	0.1195	0.1471	0.7843	2753	41095	14.9274	left-to-right	pflwiki	wikipedia	pfl	Palatine German	pfl.wikipedia.org	Palatine German Wikipedia
524	12944.3333	0.3848	32648.3333	0.3330	0.0000	1316.3729	9.8333	0.0182	2.3333	1.0000	0.1667	0.0000	0.0000	197.9167	0.0232	0.0164	0.0834	0.0480	0.9171	1253	30882	24.6464	left-to-right	eowikivoyage	wikivoyage	eo	Esperanto	eo.wikivoyage.org	Esperanto Wikivoyage
525	25819.5833	0.5405	70216.5000	0.4700	0.0000	4841.1719	5.3333	0.0312	1.1667	1.7500	0.0833	0.0000	0.0000	91.5833	0.0300	0.0000	0.0664	0.0300	0.8587	21738	52349	2.4082	left-to-right	huwikisource	wikisource	hu	Hungarian	hu.wikisource.org	Hungarian Wikisource
526	25610.7500	0.3679	94662.6667	0.2765	0.0000	5798.6604	4.4167	0.0417	1.1667	1.0000	0.0000	0.0000	0.0000	6546.0000	0.0001	0.0000	0.0002	0.0007	0.9593	118112	452980	3.8352	left-to-right	liwiktionary	wiktionary	li	Limburgish	li.wiktionary.org	Limburgish Wiktionary
527	16284.9167	0.4443	46482.5000	0.2939	0.0018	1588.7724	10.2500	0.2151	1.8333	2.3333	0.6667	0.0000	0.0375	98.4167	0.3378	0.2210	0.0754	0.1922	0.7764	250	6426	25.7040	left-to-right	dzwiki	wikipedia	dz	Dzongkha	dz.wikipedia.org	Dzongkha Wikipedia
528	23468.9167	0.8145	41038.2500	0.7205	0.0000	6122.3261	3.8333	0.1667	1.2500	0.3333	0.2500	0.0000	0.0014	59.5000	0.1078	0.0364	0.0448	0.0420	0.8127	131	6124	46.7481	left-to-right	hiwikivoyage	wikivoyage	hi	Hindi	hi.wikivoyage.org	Hindi Wikivoyage
529	25127.3333	0.5126	58103.7500	0.4328	0.0000	3242.2366	7.7500	0.0408	1.1667	1.1667	0.2500	0.0000	0.0096	189.3333	0.0123	0.0656	0.0700	0.0277	0.9294	1573	51015	32.4317	left-to-right	svwikivoyage	wikivoyage	sv	Swedish	sv.wikivoyage.org	Swedish Wikivoyage
530	26768.7500	0.4416	64627.0833	0.4104	0.0000	7648.2143	3.5000	0.1000	1.0833	0.5000	0.0000	0.0000	0.0172	28.5833	0.0845	0.0029	0.1283	0.1020	0.8149	2949	15666	5.3123	left-to-right	slwikiquote	wikiquote	sl	Slovenian	sl.wikiquote.org	Slovenian Wikiquote
531	28552.8333	0.5015	84492.5833	0.2933	0.0026	3569.1042	8.0000	0.2000	1.0000	1.7500	0.3333	0.0000	0.0330	100.0000	0.2050	0.0975	0.7392	0.1067	0.8884	1057	14511	13.7285	left-to-right	chrwiki	wikipedia	chr	Cherokee	chr.wikipedia.org	Cherokee Wikipedia
532	26029.5833	0.3624	62298.3333	0.2536	0.0009	3809.2073	6.8333	0.0746	1.0833	1.2500	0.2500	0.0000	0.0184	106.9167	0.0359	0.0787	0.0429	0.0475	0.8950	1289	8234	6.3879	left-to-right	kgwiki	wikipedia	kg	Kongo	kg.wikipedia.org	Kongo Wikipedia
533	30596.3333	0.5396	72913.3333	0.5225	0.0000	5479.9403	5.5833	0.0435	0.9167	0.9167	0.1667	0.0000	0.0000	46.3333	0.1187	0.0558	0.2734	0.0576	0.7661	1137	25344	22.2902	left-to-right	ukwikibooks	wikibooks	uk	Ukrainian	uk.wikibooks.org	Ukrainian Wikibooks
534	33053.8333	0.5450	96151.3333	0.2960	0.0004	3004.8939	11.0000	0.0513	0.8333	1.0000	0.0833	0.0000	0.0261	320.0833	0.0070	0.0169	0.0240	0.0156	0.9438	10432	34437	3.3011	left-to-right	mrjwiki	wikipedia	mrj	Western Mari	mrj.wikipedia.org	Western Mari Wikipedia
535	7296.5000	0.3520	35265.8333	0.3500	0.0000	994.9773	7.3333	0.1250	3.7500	1.0833	0.0000	0.0000	0.0009	1165.0833	0.0021	0.0021	0.0052	0.0143	0.8886	36104	83706	2.3185	left-to-right	shnwiktionary	wiktionary	shn	Shan	shn.wiktionary.org	Shan Wiktionary
536	62943.9167	0.7679	175769.4167	0.7198	0.0000	9938.5132	6.3333	0.1724	0.4167	1.5833	0.0833	0.0000	0.0403	55.5000	0.6486	0.0646	0.6291	0.1021	0.8509	9417	207745	22.0606	left-to-right	mnwiktionary	wiktionary	mn	Mongolian	mn.wiktionary.org	Mongolian Wiktionary
537	17222.1667	0.4276	36898.1667	0.4311	0.0000	4920.6190	3.5000	0.0000	1.5000	0.4167	0.0000	0.0000	0.0000	628.5000	0.0008	0.0000	0.0034	0.0024	0.9098	2614	22609	8.6492	left-to-right	ltwikibooks	wikibooks	lt	Lithuanian	lt.wikibooks.org	Lithuanian Wikibooks
538	18143.0833	0.4504	72236.5833	0.1943	0.0036	2015.8981	9.0000	0.0769	1.4167	1.8333	0.2500	0.0000	0.0131	169.0000	0.2978	0.1854	0.3240	0.0493	0.8670	558	7725	13.8441	left-to-right	adywiki	wikipedia	ady	Adyghe	ady.wikipedia.org	Adyghe Wikipedia
539	43828.8333	0.6961	86303.0000	0.6680	0.0000	9068.0345	4.8333	0.1220	0.5833	1.0000	0.1667	0.0000	0.0000	27.6667	0.2620	0.2831	0.2892	0.2018	0.7486	914	12493	13.6685	left-to-right	rowikivoyage	wikivoyage	ro	Romanian	ro.wikivoyage.org	Romanian Wikivoyage
540	25436.9167	0.7498	58020.4167	0.6936	0.0000	4488.8676	5.6667	0.1273	1.0000	0.3333	0.5833	0.0000	0.0036	22.9167	0.0873	0.0000	0.0764	0.0145	0.6032	182	16411	90.1703	left-to-right	kawikiquote	wikiquote	ka	Georgian	ka.wikiquote.org	Georgian Wikiquote
541	50564.9167	0.8679	130677.2500	0.7378	0.0000	24271.1600	2.0833	0.2632	0.5000	0.8333	0.0000	0.0000	0.0124	26.5000	0.2296	0.0535	0.5660	0.0503	0.7660	6025	14207	2.3580	left-to-right	sawiktionary	wiktionary	sa	Sanskrit	sa.wiktionary.org	Sanskrit Wiktionary
542	6146.9167	0.3452	22831.3333	0.3268	0.0000	303.5514	20.2500	0.1955	4.0833	0.3333	0.1667	0.3846	0.0004	237.1667	0.0900	0.0169	0.2277	0.0657	0.8623	841	40229	47.8347	left-to-right	slwikiversity	wikiversity	sl	Slovenian	sl.wikiversity.org	Slovenian Wikiversity
543	58968.5833	0.4592	131548.0000	0.4775	0.0000	6870.1262	8.5833	0.0545	0.4167	0.5833	0.0000	0.0000	0.0097	170.4167	0.0381	0.3785	0.7315	0.0249	0.9189	4689	107028	22.8253	left-to-right	fiwikibooks	wikibooks	fi	Finnish	fi.wikibooks.org	Finnish Wikibooks
544	16194.5000	0.3792	44310.5833	0.2527	0.0008	2003.4433	8.0833	0.1974	1.5000	1.4167	0.3333	0.0000	0.1165	34.7500	0.3645	0.2710	0.1127	0.0456	0.6938	643	6129	9.5319	left-to-right	rnwiki	wikipedia	rn	Rundi	rn.wikipedia.org	Rundi Wikipedia
545	18129.5000	0.3510	45619.2500	0.2417	0.0006	2621.1325	6.9167	0.0333	1.3333	1.5000	0.1667	0.0000	0.0206	67.2500	0.0322	0.1152	0.1004	0.1177	0.8465	586	7814	13.3345	left-to-right	ikwiki	wikipedia	ik	Inupiaq	ik.wikipedia.org	Inupiaq Wikipedia
546	4014.4167	0.5369	21196.0000	0.4070	0.0000	334.5347	12.0000	0.1204	6.0000	0.2500	2.4167	0.0000	0.0002	403.2500	0.0128	0.0019	0.0176	0.0033	0.8575	853	13380	15.6858	left-to-right	igwikiquote	wikiquote	ig	Igbo	ig.wikiquote.org	Igbo Wikiquote
547	22121.2500	0.3533	55054.7500	0.2513	0.0007	2765.1562	8.0000	0.0769	1.0833	1.0000	0.2500	0.0000	0.0526	52.5000	0.0825	0.1714	0.0984	0.0556	0.7686	1077	14984	13.9127	left-to-right	ltgwiki	wikipedia	ltg	Latgalian	ltg.wikipedia.org	Latgalian Wikipedia
548	20222.0000	0.4046	54495.2500	0.2791	0.0006	3370.3333	6.0000	0.1695	1.1667	1.2500	0.4167	0.0000	0.0211	54.0000	0.1790	0.3210	0.0586	0.1096	0.8224	1700	6471	3.8065	left-to-right	kiwiki	wikipedia	ki	Kikuyu	ki.wikipedia.org	Kikuyu Wikipedia
549	21756.0833	0.7284	51532.1667	0.5786	0.0000	5933.4773	3.6667	0.2812	1.0833	0.7500	0.3333	0.0000	0.0003	976.0833	0.9744	0.0066	0.0033	0.0009	0.9607	14299	52728	3.6875	left-to-right	kkwiktionary	wiktionary	kk	Kazakh	kk.wiktionary.org	Kazakh Wiktionary
550	22650.3333	0.4002	60230.9167	0.2749	0.0022	2265.0333	10.0000	0.1209	1.0000	2.4167	0.5833	0.1429	0.1166	38.5000	0.2792	0.1970	0.1558	0.0519	0.6823	824	7871	9.5522	left-to-right	bmwiki	wikipedia	bm	Bambara	bm.wikipedia.org	Bambara Wikipedia
551	15906.3333	0.3461	55532.4167	0.3253	0.0000	3670.6923	4.3333	0.0000	1.4167	0.6667	0.0833	0.0000	0.0014	304.6667	0.0547	0.0003	0.0115	0.0063	0.9093	26422	48516	1.8362	left-to-right	cywiktionary	wiktionary	cy	Welsh	cy.wiktionary.org	Welsh Wiktionary
552	19283.5000	0.4455	56204.0833	0.2874	0.0007	2203.8286	8.7500	0.0759	1.1667	2.4167	0.0833	0.0000	0.1526	83.7500	0.0259	0.0896	0.0577	0.0100	0.8682	900	6283	6.9811	left-to-right	sswiki	wikipedia	ss	Swati	ss.wikipedia.org	Swati Wikipedia
553	26971.1667	0.4001	60436.0833	0.4093	0.0000	5220.2258	5.1667	0.0541	0.8333	1.2500	0.0833	0.0000	0.0034	48.8333	0.1314	0.0051	0.2867	0.1365	0.8152	1280	24853	19.4164	left-to-right	kowikibooks	wikibooks	ko	Korean	ko.wikibooks.org	Korean Wikibooks
554	9838.9167	0.7597	30211.6667	0.7005	0.0000	1736.2794	5.6667	0.0909	2.1667	0.0833	0.5000	0.0000	0.0035	144.4167	0.4080	0.0115	0.3791	0.0173	0.8062	12137	29258	2.4106	left-to-right	minwiktionary	wiktionary	min	Minangkabau	min.wiktionary.org	Minangkabau Wiktionary
555	13414.8333	0.7805	45571.0000	0.6188	0.0000	3743.6744	3.5833	0.0556	1.5833	1.0833	0.0000	0.0000	0.0272	650.4167	0.0068	0.0003	0.0118	0.0091	0.8881	633	6883	10.8736	left-to-right	siwikibooks	wikibooks	si	Sinhala	si.wikibooks.org	Sinhala Wikibooks
556	24306.3333	0.5542	51676.1667	0.4882	0.0000	2651.6000	9.1667	0.0857	0.8333	0.9167	0.1667	0.0000	0.0150	38.3333	0.1978	0.0239	0.2674	0.1696	0.7085	1094	13038	11.9177	left-to-right	kowikiquote	wikiquote	ko	Korean	ko.wikiquote.org	Korean Wikiquote
557	40461.9167	0.3270	87835.6667	0.2383	0.0010	5645.8488	7.1667	0.1493	0.5000	1.4167	0.0833	0.0000	0.0383	44.0000	0.0492	0.1117	0.2178	0.1023	0.7831	1333	17803	13.3556	left-to-right	jbowiki	wikipedia	jbo	Lojban	jbo.wikipedia.org	Lojban Wikipedia
558	11515.3333	0.4384	34617.0833	0.4260	0.0000	2607.2453	4.4167	0.1304	1.7500	1.2500	0.0000	0.0000	0.0088	1744.5000	0.0017	0.0002	0.0484	0.0121	0.9147	2240	7124	3.1804	left-to-right	siwiktionary	wiktionary	si	Sinhala	si.wiktionary.org	Sinhala Wiktionary
