overall size rank,monthly unique devices,mobile unique devices,monthly pageviews,mobile web pageviews,mobile app pageviews,unique devices per editor,monthly editors,majority mobile editors,monthly active editors,monthly active administrators,monthly new active editors,second month new editor retention,bot edits,monthly nonbot edits,mobile edits,visual edits,anonymous edits,revert rate,edits Gini coefficient,content pages,all time content edits,all time edits per content page,script direction,database code,project code,language code,language name,domain name,wiki name
466,64439.9167,0.0695,114763.4167,0.1056,0.0036,6966.4775,9.2500,0.1548,0.9167,1.3333,0.3333,0.0000,0.0800,34.5000,0.1715,0.2681,0.2367,0.0918,0.6761,1649,18660,11.3159,left-to-right,wowiki,wikipedia,wo,Wolof,wo.wikipedia.org,Wolof Wikipedia
467,38890.0833,0.2793,77597.9167,0.3298,0.0000,5364.1494,7.2500,0.0926,1.5000,1.1667,0.0833,0.0000,0.1119,159.3333,0.0173,0.0031,0.0481,0.0392,0.9386,4501,55744,12.3848,left-to-right,skwikiquote,wikiquote,sk,Slovak,sk.wikiquote.org,Slovak Wikiquote
468,31183.4167,0.5319,70042.8333,0.5109,0.0000,5270.4366,5.9167,0.3429,1.8333,0.6667,0.1667,0.1250,0.0087,66.6667,0.3088,0.0125,0.0663,0.1087,0.7958,26627,29808,1.1195,right-to-left,urwiktionary,wiktionary,ur,Urdu,ur.wiktionary.org,Urdu Wiktionary
469,31010.9167,0.3077,61112.5833,0.3438,0.0000,4594.2099,6.7500,0.1176,1.8333,1.0000,0.8333,0.0000,0.0047,70.3333,0.2488,0.0130,0.2725,0.0261,0.7649,1287,24485,19.0249,left-to-right,kowikibooks,wikibooks,ko,Korean,ko.wikibooks.org,Korean Wikibooks
470,26184.4167,0.5778,81825.4167,0.4787,0.0000,3831.8659,6.8333,0.0488,2.1667,1.2500,0.1667,0.0000,0.0032,181.5000,0.0110,0.0037,0.0597,0.0234,0.8614,12755,107065,8.3940,left-to-right,fiwikisource,wikisource,fi,Finnish,fi.wikisource.org,Finnish Wikisource
471,61517.6667,0.0789,106964.5000,0.1104,0.0003,6363.8966,9.6667,0.1034,0.9167,0.8333,0.1667,0.0000,0.0000,27.5833,0.1601,0.0483,0.3233,0.2508,0.6475,1697,15190,8.9511,left-to-right,kbpwiki,wikipedia,kbp,Kabiye,kbp.wikipedia.org,Kabiyè Wikipedia
472,22359.0000,0.1370,65282.2500,0.2513,0.0000,3119.8605,7.1667,0.0244,2.5000,0.9167,0.0833,0.0000,0.0067,1069.7500,0.0017,0.0001,0.0020,0.0031,0.9621,49379,118152,2.3928,left-to-right,astwiktionary,wiktionary,ast,Asturian,ast.wiktionary.org,Asturian Wiktionary
473,47358.5000,0.0647,80065.5000,0.0925,0.0006,6608.1628,7.1667,0.1143,1.1667,4.2500,0.4167,0.0000,0.0318,45.6667,0.2555,0.0456,0.4361,0.0894,0.7721,1504,5893,3.9182,left-to-right,kiwiki,wikipedia,ki,Kikuyu,ki.wikipedia.org,Kikuyu Wikipedia
474,22797.2500,0.1520,63887.1667,0.2462,0.0021,1678.3252,13.5833,0.1750,2.4167,3.6667,0.9167,0.0000,0.0059,282.8333,0.1243,0.0849,0.2316,0.0177,0.9146,899,7540,8.3871,left-to-right,stwiki,wikipedia,st,Southern Sotho,st.wikipedia.org,Southern Sotho Wikipedia
475,82219.5833,0.0524,132132.5000,0.0776,0.0002,12332.9375,6.6667,0.0667,0.6667,0.8333,0.1667,0.0000,0.0000,43.7500,0.3790,0.0495,0.4495,0.3295,0.8250,1057,15281,14.4570,left-to-right,gcrwiki,wikipedia,gcr,Guianan Creole,gcr.wikipedia.org,Guianan Creole Wikipedia
476,108349.0833,0.0063,118999.1667,0.0213,0.0000,52007.5600,2.0833,0.1250,0.5000,0.3333,0.0833,0.0000,0.0000,14.8333,0.1798,0.0000,0.1573,0.0112,0.6490,130,12019,92.4538,left-to-right,etwikibooks,wikibooks,et,Estonian,et.wikibooks.org,Estonian Wikibooks
477,22343.4167,0.3036,94434.3333,0.2324,0.0024,1942.9058,11.5000,0.1647,2.4167,1.3333,0.2500,0.0000,0.0124,1204.3333,0.0041,0.0008,0.0065,0.0132,0.9791,21464,170765,7.9559,left-to-right,nvwiki,wikipedia,nv,Navajo,nv.wikipedia.org,Navajo Wikipedia
478,90857.2500,0.0418,137550.4167,0.0708,0.0003,9480.7565,9.5833,0.0978,0.5833,2.6667,0.0000,0.0000,0.2158,50.5833,0.1779,0.0675,0.3443,0.0923,0.7892,1670,12443,7.4509,left-to-right,nawiki,wikipedia,na,Nauru,na.wikipedia.org,Nauru Wikipedia
479,17069.8333,0.1769,38298.7500,0.1910,0.0007,1862.1636,9.1667,0.0877,3.0833,1.5833,0.1667,0.2000,0.0000,500.8333,0.0304,0.0789,0.0113,0.0065,0.9524,1558,14364,9.2195,left-to-right,niawiki,wikipedia,nia,Nias,nia.wikipedia.org,Nias Wikipedia
480,27268.1667,0.6058,74538.4167,0.4014,0.0000,1404.3691,19.4167,0.1519,1.9167,4.4167,0.6667,0.0465,0.0028,206.8333,0.1120,0.0040,0.1950,0.0798,0.8681,1030,17082,16.5845,left-to-right,jawikiquote,wikiquote,ja,Japanese,ja.wikiquote.org,Japanese Wikiquote
481,6881.5000,0.3305,27130.2500,0.3239,0.0000,620.8872,11.0833,0.0727,7.5833,1.0000,1.5833,0.7143,0.0028,937.5833,0.0329,0.0101,0.0018,0.0110,0.7801,2893,21925,7.5786,left-to-right,bclwiktionary,wiktionary,bcl,Central Bikol,bcl.wiktionary.org,Central Bikol Wiktionary
482,62029.0000,0.0472,92087.1667,0.0771,0.0009,7918.5957,7.8333,0.1333,0.8333,1.9167,0.0833,0.0000,0.0647,31.3333,0.1090,0.1676,0.1888,0.1197,0.7180,242,12344,51.0083,left-to-right,klwiki,wikipedia,kl,Kalaallisut,kl.wikipedia.org,Kalaallisut Wikipedia
483,44002.3333,0.0700,79038.5000,0.0985,0.0017,5228.0000,8.4167,0.1316,1.1667,1.8333,0.3333,0.0000,0.0256,66.5000,0.1629,0.0376,0.3421,0.1190,0.8189,793,10406,13.1223,left-to-right,rmywiki,wikipedia,rmy,Vlax Romani,rmy.wikipedia.org,Romani Wikipedia
484,31006.0000,0.5886,86147.6667,0.4494,0.0043,3510.1132,8.8333,0.1333,1.5833,1.1667,0.1667,0.1111,0.0032,77.4167,0.1389,0.1216,0.1744,0.0506,0.8080,3565,138905,38.9635,left-to-right,gomwiki,wikipedia,gom,Goan Konkani,gom.wikipedia.org,Goan Konkani Wikipedia
485,64875.5833,0.1324,115811.6667,0.1496,0.0017,7275.7664,8.9167,0.0814,0.7500,1.7500,0.0833,0.0000,0.0403,37.6667,0.0929,0.1084,0.3164,0.1704,0.7089,1978,21026,10.6299,left-to-right,pdcwiki,wikipedia,pdc,Pennsylvania German,pdc.wikipedia.org,Pennsylvania German Wikipedia
486,26502.4167,0.2787,73912.5833,0.3143,0.0000,1622.5969,16.3333,0.0461,1.8333,5.0833,0.1667,0.0000,0.6263,87.6667,0.0266,0.0675,0.0675,0.0371,0.8158,3834,62813,16.3832,left-to-right,cawikiquote,wikiquote,ca,Catalan,ca.wikiquote.org,Catalan Wikiquote
487,191115.0833,0.1183,232541.7500,0.2044,0.0000,71668.1563,2.6667,0.1786,0.2500,1.0833,0.0833,0.0000,0.0076,21.6667,0.6538,0.2731,0.6154,0.0846,0.7814,3279,24239,7.3922,left-to-right,sqwikibooks,wikibooks,sq,Albanian,sq.wikibooks.org,Albanian Wikibooks
488,5633.1667,0.2368,19493.0000,0.1722,0.0013,463.0000,12.1667,0.0448,8.4167,1.2500,0.1667,0.0000,0.0307,1969.4167,0.0091,0.0006,0.0173,0.0106,0.8313,1162,30574,26.3115,left-to-right,guwwiki,wikipedia,guw,Gun,guw.wikipedia.org,Gun Wikipedia
489,11150.5000,0.3820,43265.7500,0.2701,0.0106,852.2675,13.0833,0.1282,4.2500,1.1667,0.2500,0.1250,0.0000,544.1667,0.0378,0.0334,0.0121,0.0070,0.9334,1707,32014,18.7545,left-to-right,mnwwiki,wikipedia,mnw,Mon,mnw.wikipedia.org,Mon Wikipedia
490,22594.0000,0.1254,74246.3333,0.2337,0.0000,3476.0000,6.5000,0.1042,2.0833,0.9167,0.0000,0.0000,0.0206,233.5000,0.0100,0.0007,0.0189,0.0079,0.9297,34830,108183,3.1060,left-to-right,lawiktionary,wiktionary,la,Latin,la.wiktionary.org,Latin Wiktionary
491,188130.5833,0.0137,205349.5833,0.0320,0.0000,66399.0294,2.8333,0.0714,0.2500,0.2500,0.0833,0.0000,0.0276,11.7500,0.1348,0.0000,0.3688,0.0426,0.6026,1164,9174,7.8814,left-to-right,glwikibooks,wikibooks,gl,Galician,gl.wikibooks.org,Galician Wikibooks
492,20153.2500,0.0740,62563.0833,0.2207,0.0000,3664.2273,5.5000,0.0513,2.3333,0.7500,0.3333,1.0000,0.0006,656.5833,0.0058,0.0000,0.0319,0.0018,0.9250,47682,236733,4.9648,left-to-right,brwiktionary,wiktionary,br,Breton,br.wiktionary.org,Breton Wiktionary
493,56284.7500,0.6765,132499.0833,0.6748,0.0000,7504.6333,7.5000,0.0758,0.8333,1.5833,0.2500,0.0000,0.0023,36.9167,0.1806,0.3070,0.3815,0.1242,0.7546,1426,19864,13.9299,left-to-right,elwikivoyage,wikivoyage,el,Greek,el.wikivoyage.org,Greek Wikivoyage
494,10050.0833,0.1708,26098.1667,0.1683,0.0012,900.0075,11.1667,0.0769,4.6667,1.7500,0.3333,0.1667,0.0011,389.9167,0.4505,0.1389,0.4651,0.4277,0.8989,320,11129,34.7781,left-to-right,pwnwiki,wikipedia,pwn,Paiwan,pwn.wikipedia.org,Paiwan Wikipedia
495,39100.0833,0.4284,157537.8333,0.2572,0.0011,3149.0000,12.4167,0.1622,1.1667,1.5833,0.1667,0.0000,0.8640,157.5833,0.0576,0.0487,0.0836,0.0270,0.9031,72356,50747,0.7014,left-to-right,newwiki,wikipedia,new,Newari,new.wikipedia.org,Newari Wikipedia
496,54624.7500,0.5834,146323.0000,0.6712,0.0000,10242.1406,5.3333,0.2174,0.8333,1.0833,0.0833,0.0000,0.0072,57.2500,0.2635,0.0218,0.2664,0.0393,0.8165,16039,53901,3.3606,left-to-right,tlwiktionary,wiktionary,tl,Tagalog,tl.wiktionary.org,Tagalog Wiktionary
497,67400.4167,0.0392,101070.9167,0.0692,0.0004,10503.9610,6.4167,0.0690,0.6667,0.8333,0.0833,0.0000,0.0111,52.0000,0.6843,0.1410,0.0881,0.0625,0.8387,1116,7936,7.1111,left-to-right,srnwiki,wikipedia,srn,Sranan Tongo,srn.wikipedia.org,Sranan Tongo Wikipedia
498,8521.3333,0.1151,38075.0000,0.1855,0.0000,929.6000,9.1667,0.0526,5.0833,1.0000,0.5000,0.0000,0.0004,2706.5833,0.0004,0.0000,0.0584,0.0084,0.9036,9734,55277,5.6788,left-to-right,lbwiktionary,wiktionary,lb,Luxembourgish,lb.wiktionary.org,Luxembourgish Wiktionary
499,57416.0833,0.0098,69699.2500,0.0547,0.0000,14354.0208,4.0000,0.0278,0.7500,0.4167,0.1667,0.0000,0.0035,23.9167,0.0662,0.0000,0.1115,0.0105,0.7210,544,12083,22.2114,left-to-right,eowikibooks,wikibooks,eo,Esperanto,eo.wikibooks.org,Esperanto Wikibooks
500,36673.8333,0.6723,83006.1667,0.6006,0.0000,5867.8133,6.2500,0.0727,1.1667,0.7500,0.0833,0.0000,0.0162,35.3333,0.4104,0.0165,0.2028,0.0967,0.7713,1826,18760,10.2738,left-to-right,elwikiquote,wikiquote,el,Greek,el.wikiquote.org,Greek Wikiquote
501,46173.5833,0.0760,87894.9167,0.1050,0.0005,7590.1781,6.0833,0.0727,0.9167,1.4167,0.3333,0.0000,0.0156,47.3333,0.3345,0.0493,0.4472,0.0405,0.8168,1277,9673,7.5748,left-to-right,fjwiki,wikipedia,fj,Fijian,fj.wikipedia.org,Fijian Wikipedia
502,18708.4167,0.1255,40288.1667,0.1545,0.0015,2290.8265,8.1667,0.0175,2.0833,1.0000,0.0000,0.0000,0.0090,54.8333,0.0152,0.1611,0.0912,0.0684,0.8317,1947,12192,6.2619,left-to-right,atjwiki,wikipedia,atj,Atikamekw,atj.wikipedia.org,Atikamekw Wikipedia
503,93473.9167,0.0460,145884.9167,0.0710,0.0010,12061.1505,7.7500,0.1364,0.4167,1.5833,0.0000,0.0000,0.0083,19.9167,0.1967,0.1046,0.2887,0.1423,0.6241,1696,15057,8.8779,left-to-right,jamwiki,wikipedia,jam,Jamaican Creole English,jam.wikipedia.org,Jamaican Patois Wikipedia
504,21232.1667,0.8073,50858.4167,0.6097,0.0000,2038.2880,10.4167,0.2535,1.8333,0.9167,0.5000,0.0000,0.0044,225.5833,0.0924,0.0473,0.0155,0.0251,0.9099,521,7366,14.1382,left-to-right,hiwikiquote,wikiquote,hi,Hindi,hi.wikiquote.org,Hindi Wikiquote
505,17889.7500,0.2002,52817.0000,0.1868,0.0014,1834.8462,9.7500,0.0769,2.1667,1.5000,0.3333,0.0000,0.1192,99.7500,0.2715,0.0936,0.3409,0.0551,0.8496,1944,13100,6.7387,left-to-right,towiki,wikipedia,to,Tongan,to.wikipedia.org,Tongan Wikipedia
506,18458.5833,0.1461,43159.6667,0.1495,0.0007,1772.0240,10.4167,0.2174,2.0833,1.5000,0.7500,0.0769,0.0083,109.0000,0.7179,0.6544,0.0344,0.0245,0.8412,624,5816,9.3205,left-to-right,rnwiki,wikipedia,rn,Rundi,rn.wikipedia.org,Rundi Wikipedia
507,6760.3333,0.2618,25347.6667,0.2570,0.0000,153.3535,44.0833,0.0940,5.6667,0.4167,1.6667,0.6806,0.0007,576.0833,0.0759,0.0249,0.1552,0.0187,0.7768,783,37916,48.4240,left-to-right,slwikiversity,wikiversity,sl,Slovenian,sl.wikiversity.org,Slovenian Wikiversity
508,45804.2500,0.7496,104725.2500,0.7281,0.0000,11948.9348,3.8333,0.2222,0.8333,1.0000,0.0000,0.0000,0.0084,49.0833,0.2122,0.0374,0.3260,0.0390,0.8439,14097,61664,4.3743,left-to-right,swwiktionary,wiktionary,sw,Swahili,sw.wiktionary.org,Swahili Wiktionary
509,8477.0000,0.4254,27762.8333,0.3540,0.0034,726.6000,11.6667,0.4578,4.3333,0.9167,1.0000,0.2778,0.0000,351.3333,0.5081,0.2462,0.0273,0.0183,0.9002,5632,26623,4.7271,right-to-left,skrwiki,wikipedia,skr,Saraiki,skr.wikipedia.org,Saraiki Wikipedia
510,13257.1667,0.0747,49239.0000,0.1999,0.0000,1729.1957,7.6667,0.0938,2.7500,0.3333,0.0000,0.0000,0.0000,3253.4167,0.0033,0.0012,0.0013,0.0069,0.9643,36064,46336,1.2848,left-to-right,mnwwiktionary,wiktionary,mnw,Mon,mnw.wiktionary.org,Mon Wiktionary
511,8859.6667,0.2738,46765.0833,0.1644,0.0020,900.9831,9.8333,0.0727,4.0833,1.1667,0.1667,0.0000,0.0000,607.1667,0.0030,0.0016,0.0026,0.0054,0.9266,1054,32029,30.3880,left-to-right,altwiki,wikipedia,alt,Southern Altai,alt.wikipedia.org,Altai Wikipedia
512,2988.0833,0.2662,15558.5833,0.1915,0.0000,135.8220,22.0000,0.1046,11.8333,2.2500,4.2500,0.0000,0.0010,661.9167,0.1744,0.0251,0.0146,0.0026,0.8639,1395,17403,12.4753,left-to-right,hawiktionary,wiktionary,ha,Hausa,ha.wiktionary.org,Hausa Wiktionary
513,52951.5833,0.6922,133982.2500,0.6558,0.0000,7303.6667,7.2500,0.1528,0.6667,2.1667,0.0000,0.0000,0.0067,61.7500,0.5061,0.0742,0.6505,0.1363,0.8645,9399,207129,22.0373,left-to-right,mnwiktionary,wiktionary,mn,Mongolian,mn.wiktionary.org,Mongolian Wiktionary
514,24798.5833,0.0646,77324.8333,0.1661,0.0000,6331.5532,3.9167,0.0500,1.4167,1.0833,0.0000,0.0000,0.0000,6159.1667,0.0001,0.0000,0.0001,0.0009,0.9514,116435,378964,3.2547,left-to-right,liwiktionary,wiktionary,li,Limburgish,li.wiktionary.org,Limburgish Wiktionary
515,5967.5000,0.2964,34865.0000,0.2117,0.0000,299.6234,19.9167,0.1176,5.7500,2.5000,0.8333,0.0625,0.0002,491.3333,0.1036,0.1147,0.0427,0.0755,0.9095,889,13975,15.7199,left-to-right,jawikivoyage,wikivoyage,ja,Japanese,ja.wikivoyage.org,Japanese Wikivoyage
516,14192.2500,0.3511,51492.5000,0.2844,0.0039,1032.1636,13.7500,0.1895,2.4167,1.7500,0.1667,0.0000,0.0000,337.4167,0.7236,0.0151,0.0400,0.0094,0.9328,10154,37770,3.7197,left-to-right,mniwiki,wikipedia,mni,Manipuri,mni.wikipedia.org,Meitei Wikipedia
517,8489.5833,0.3303,37927.9167,0.2813,0.0798,688.3446,12.3333,0.3289,4.0000,1.1667,0.1667,0.0500,0.0000,170.4167,0.1765,0.5154,0.0787,0.0137,0.8962,1423,8971,6.3043,right-to-left,nqowiki,wikipedia,nqo,N’Ko,nqo.wikipedia.org,N'Ko Wikipedia
518,36568.0000,0.8640,89769.7500,0.7629,0.0000,6180.5070,5.9167,0.2449,0.9167,0.5833,0.0000,0.0000,0.0230,205.7500,0.0721,0.0170,0.0660,0.0952,0.9390,61019,24971,0.4092,left-to-right,jvwiktionary,wiktionary,jv,Javanese,jv.wiktionary.org,Javanese Wiktionary
519,7486.3333,0.7253,21501.1667,0.5667,0.0000,987.2088,7.5833,0.1373,4.4167,0.5833,0.9167,0.0000,0.0000,201.1667,0.0704,0.0170,0.0414,0.0141,0.7575,11174,27849,2.4923,left-to-right,minwiktionary,wiktionary,min,Minangkabau,min.wiktionary.org,Minangkabau Wiktionary
520,19527.6667,0.3706,49893.8333,0.3641,0.0000,2966.2278,6.5833,0.0426,1.6667,1.0833,0.3333,0.0000,0.0076,305.1667,0.0060,0.0235,0.0191,0.0205,0.9500,1533,48948,31.9295,left-to-right,svwikivoyage,wikivoyage,sv,Swedish,sv.wikivoyage.org,Swedish Wikivoyage
521,38718.0833,0.0816,73808.0000,0.1085,0.0005,5466.0824,7.0833,0.0667,0.8333,0.9167,0.0833,0.0000,0.1981,48.9167,0.0579,0.3629,0.0818,0.0647,0.8163,1036,14446,13.9440,left-to-right,ltgwiki,wikipedia,ltg,Latgalian,ltg.wikipedia.org,Latgalian Wikipedia
522,18960.8333,0.7313,58115.2500,0.5278,0.0000,2106.7593,9.0000,0.0875,1.6667,0.3333,0.4167,0.0000,0.0084,68.6667,0.0461,0.0012,0.0291,0.0182,0.8115,2175,31650,14.5517,left-to-right,hywikiquote,wikiquote,hy,Armenian,hy.wikiquote.org,Armenian Wikiquote
523,29146.0000,0.6927,94238.1667,0.6429,0.0000,6476.8889,4.5000,0.0303,1.0833,0.4167,0.3333,0.0000,0.0090,55.0000,0.0758,0.0000,0.0576,0.0182,0.8365,6796,39152,5.7610,left-to-right,hrwikisource,wikisource,hr,Croatian,hr.wikisource.org,Croatian Wikisource
524,16452.3333,0.3467,69001.7500,0.2352,0.0078,1380.6154,11.9167,0.0935,1.9167,2.5000,0.2500,0.0000,0.0505,139.4167,0.0867,0.0634,0.1727,0.0580,0.8590,1193,18974,15.9044,left-to-right,cuwiki,wikipedia,cu,Church Slavic,cu.wikipedia.org,Church Slavic Wikipedia
525,34411.2500,0.4722,70121.4167,0.4141,0.0000,3753.9545,9.1667,0.0787,0.8333,0.6667,0.4167,0.0000,0.0141,35.0000,0.1429,0.0214,0.3571,0.1143,0.6790,4163,29590,7.1079,left-to-right,bswikiquote,wikiquote,bs,Bosnian,bs.wikiquote.org,Bosnian Wikiquote
526,9803.0833,0.3307,47121.7500,0.3261,0.0000,1729.9559,5.6667,0.0690,2.9167,0.7500,0.2500,0.0000,0.6118,241.4167,0.0048,0.0000,0.0038,0.0038,0.8735,7082,101026,14.2652,left-to-right,nowikisource,wikisource,no,Norwegian,no.wikisource.org,Norwegian Wikisource
527,33724.2500,0.3713,66714.5833,0.3356,0.0000,2260.8436,14.9167,0.0362,0.8333,5.0000,0.0833,0.0000,0.0096,60.0000,0.0458,0.0028,0.1722,0.0278,0.7421,1067,47373,44.3983,left-to-right,nlwikiquote,wikiquote,nl,Dutch,nl.wikiquote.org,Dutch Wikiquote
528,83617.5833,0.7700,250413.6667,0.7948,0.0000,13559.6081,6.1667,0.3333,0.3333,0.9167,0.0000,0.0000,0.1974,56.5833,0.3697,0.0781,0.3888,0.0221,0.8684,106432,611645,5.7468,left-to-right,tewiktionary,wiktionary,te,Telugu,te.wiktionary.org,Telugu Wiktionary
529,26877.0833,0.0520,44190.5833,0.0924,0.0003,3794.4118,7.0833,0.0192,1.0000,0.8333,0.1667,0.0000,0.0000,62.2500,0.0964,0.0549,0.1539,0.1446,0.8256,2423,53164,21.9414,left-to-right,taywiki,wikipedia,tay,Atayal,tay.wikipedia.org,Atayal Wikipedia
530,15981.0000,0.3635,61018.1667,0.2720,0.0011,1399.7956,11.4167,0.1605,1.6667,0.6667,0.0000,0.0000,0.0071,151.3333,0.0303,0.0848,0.0650,0.0198,0.8917,3389,30382,8.9649,left-to-right,tyvwiki,wikipedia,tyv,Tuvinian,tyv.wikipedia.org,Tuvinian Wikipedia
531,9128.3333,0.1514,31518.4167,0.2367,0.0000,960.8772,9.5000,0.0556,2.9167,1.7500,0.1667,0.0000,0.0005,158.6667,0.2274,0.0651,0.2574,0.1387,0.8340,1091,28802,26.3996,left-to-right,eowikivoyage,wikivoyage,eo,Esperanto,eo.wikivoyage.org,Esperanto Wikivoyage
532,34870.1667,0.2002,80369.4167,0.2234,0.0038,4358.7708,8.0000,0.0820,0.7500,1.1667,0.0833,0.0000,0.1606,46.1667,0.0740,0.0415,0.1119,0.2004,0.7833,2741,40768,14.8734,left-to-right,pflwiki,wikipedia,pfl,Palatine German,pfl.wikipedia.org,Palatine German Wikipedia
533,27444.8333,0.1444,73426.0000,0.2498,0.0000,7159.5217,3.8333,0.0500,0.9167,1.4167,0.0000,0.0000,0.9983,72.4167,0.0230,0.0023,0.0829,0.0138,0.8451,1869980,1185717,0.6341,left-to-right,mgwiktionary,wiktionary,mg,Malagasy,mg.wiktionary.org,Malagasy Wiktionary
534,13712.1667,0.3148,92750.5000,0.1414,0.0000,1003.3293,13.6667,0.0680,1.8333,3.5833,0.3333,0.0000,0.1298,249.0833,0.0087,0.0010,0.0197,0.0867,0.9292,4615,74318,16.1036,left-to-right,nlwikinews,wikinews,nl,Dutch,nl.wikinews.org,Dutch Wikinews
535,21398.8333,0.0556,44672.0000,0.2066,0.0000,7132.9444,3.0000,0.2273,1.1667,0.8333,0.1667,0.0000,0.0026,379.6667,0.9078,0.0013,0.0160,0.0094,0.9274,23339,29469,1.2627,left-to-right,omwiktionary,wiktionary,om,Oromo,om.wiktionary.org,Oromo Wiktionary
536,13946.1667,0.3597,32269.1667,0.2955,0.0000,1992.3095,7.0000,0.1333,1.6667,0.4167,0.2500,1.0000,0.0061,81.1667,0.1828,0.0010,0.1920,0.0996,0.8500,360,12255,34.0417,left-to-right,nowikiquote,wikiquote,no,Norwegian,no.wikiquote.org,Norwegian Bokmål Wikiquote
537,27020.4167,0.7528,66696.7500,0.6531,0.0000,4104.3671,6.5833,0.0758,0.8333,0.5833,0.0833,0.0000,0.0144,34.2500,0.0608,0.0000,0.2944,0.0657,0.6956,167,16173,96.8443,left-to-right,kawikiquote,wikiquote,ka,Georgian,ka.wikiquote.org,Georgian Wikiquote
538,14847.5000,0.2743,71738.5833,0.1817,0.0007,1310.0735,11.3333,0.0548,1.5000,1.2500,0.1667,0.0000,0.2300,123.3333,0.0176,0.0216,0.0716,0.0250,0.8602,10428,31548,3.0253,left-to-right,mrjwiki,wikipedia,mrj,Western Mari,mrj.wikipedia.org,Western Mari Wikipedia
539,21924.5000,0.6725,120504.7500,0.2891,0.0000,1185.1081,18.5000,0.2418,1.0000,1.7500,0.9167,0.0000,0.6364,64.0000,0.1810,0.0352,0.1302,0.0495,0.6423,9225,32294,3.5007,right-to-left,arwikinews,wikinews,ar,Arabic,ar.wikinews.org,Arabic Wikinews
540,17439.9167,0.1236,37327.0833,0.1373,0.0010,2250.3118,7.7500,0.1515,1.2500,2.3333,0.3333,0.0000,0.0000,87.9167,0.4531,0.0351,0.4455,0.4322,0.8411,307,6901,22.4788,left-to-right,dinwiki,wikipedia,din,Dinka,din.wikipedia.org,Dinka Wikipedia
541,10737.3333,0.4995,39117.2500,0.3203,0.0000,583.0226,18.4167,0.0423,1.9167,5.3333,0.5000,0.0000,0.0031,160.2500,0.0598,0.0026,0.1695,0.0957,0.8251,181,5236,28.9282,left-to-right,jawikiversity,wikiversity,ja,Japanese,ja.wikiversity.org,Japanese Wikiversity
542,6578.0833,0.2727,23250.9167,0.2390,0.0000,475.5241,13.8333,0.1667,3.0833,2.7500,0.4167,0.0000,0.0313,386.8333,0.0431,0.1097,0.0304,0.0414,0.9024,420,5866,13.9667,left-to-right,trwikivoyage,wikivoyage,tr,Turkish,tr.wikivoyage.org,Turkish Wikivoyage
543,23826.5000,0.8331,57422.0833,0.6486,0.0000,4143.7391,5.7500,0.1429,0.8333,0.6667,0.1667,0.0000,0.0136,30.1667,0.1188,0.0138,0.0829,0.0331,0.7560,976,26504,27.1557,left-to-right,tawikiquote,wikiquote,ta,Tamil,ta.wikiquote.org,Tamil Wikiquote
544,26335.0833,0.3330,79740.5000,0.4407,0.0000,5962.6604,4.4167,0.0857,0.7500,0.8333,0.1667,0.0000,0.0375,34.2500,0.0608,0.0073,0.0925,0.1460,0.7774,23207,99789,4.3000,left-to-right,slwiktionary,wiktionary,sl,Slovenian,sl.wiktionary.org,Slovenian Wiktionary
545,2425.5833,0.2045,25919.0833,0.2007,0.0000,166.3257,14.5833,0.0505,8.0833,0.0000,2.0833,0.2105,0.0000,1220.2500,0.0492,0.0185,0.0023,0.0104,0.8069,4024,44459,11.0485,left-to-right,banwikisource,wikisource,ban,Balinese,ban.wikisource.org,Balinese Wikisource
546,17991.6667,0.4783,54065.5000,0.3992,0.0000,3040.8451,5.9167,0.0222,1.0833,1.3333,0.2500,0.0000,0.0000,126.0833,0.0258,0.0033,0.0284,0.1018,0.9007,21643,51509,2.3799,left-to-right,huwikisource,wikisource,hu,Hungarian,hu.wikisource.org,Hungarian Wikisource
547,20946.8333,0.1222,52047.8333,0.1217,0.0010,2824.2921,7.4167,0.1061,0.9167,1.1667,0.1667,0.0000,0.0293,132.4167,0.0365,0.1901,0.0422,0.0365,0.9040,499,7150,14.3287,left-to-right,ikwiki,wikipedia,ik,Inupiaq,ik.wikipedia.org,Inupiaq Wikipedia
548,13894.6667,0.0592,43542.7500,0.2123,0.0000,2452.0000,5.6667,0.2424,1.3333,0.5000,0.1667,0.0000,0.0080,83.0000,0.3624,0.0090,0.0090,0.0211,0.7987,29245,42349,1.4481,left-to-right,tgwiktionary,wiktionary,tg,Tajik,tg.wiktionary.org,Tajik Wiktionary
549,27733.5833,0.5866,58527.8333,0.5507,0.0000,7395.6222,3.7500,0.0645,0.6667,0.2500,0.0000,0.0000,0.0000,70.9167,0.1222,0.0165,0.2033,0.1011,0.8415,6928,15277,2.2051,left-to-right,yuewiktionary,wiktionary,yue,Cantonese,yue.wiktionary.org,Cantonese Wiktionary
550,22069.5833,0.0440,51365.9167,0.1846,0.0000,7157.7027,3.0833,0.0417,0.8333,0.8333,0.0000,0.0000,0.0114,43.2500,0.0694,0.0058,0.0867,0.0154,0.8156,24777,44957,1.8145,left-to-right,cywiktionary,wiktionary,cy,Welsh,cy.wiktionary.org,Welsh Wiktionary
